5;air_base;1601.00;10.70;1993.00;5.98;0
5;supply_node;1581.00;9.50;1997.00;0.87;0
5;supply_node;1604.00;12.10;1997.00;3.81;0
5;supply_node;1558.00;9.50;2008.00;1.56;0
5;supply_node;1593.00;12.95;2001.00;3.04;0
5;supply_node;1582.00;11.73;2026.00;5.98;0
5;bunker;1607.00;10.48;1996.00;3.83;0
5;bunker;1593.00;12.45;1997.00;0.21;0
5;bunker;1562.00;9.85;2032.00;3.23;0
5;bunker;1578.00;9.85;2031.00;4.44;0
5;bunker;1587.00;9.60;1991.00;2.27;0
5;coastal_bunker;1569.00;10.12;2030.00;-3.93;0
5;coastal_bunker;1552.00;9.60;2001.00;0.00;0
5;coastal_bunker;1611.00;9.60;1998.00;-4.31;0
5;coastal_bunker;1587.00;9.50;1990.00;0.79;0
5;stronghold_network;1609.00;9.88;1996.00;1.93;0
5;dockyard;1601.00;9.50;2011.00;-3.22;0
5;anti_air_building;1600.00;9.70;1990.00;2.78;0
5;anti_air_building;1562.00;9.85;2032.00;3.99;0
5;anti_air_building;1609.00;9.68;1995.00;1.83;0
5;synthetic_refinery;1600.00;9.70;1990.00;3.39;0
5;fuel_silo;1599.00;11.57;1994.00;6.06;0
5;radar_station;1551.00;9.50;1989.00;2.05;0
5;nuclear_reactor_spawn;1603.00;11.30;1995.00;5.45;0
5;special_project_facility_spawn;1577.00;9.93;2031.00;0.38;0
5;special_project_facility_spawn;1600.00;9.70;1990.00;4.51;0
5;special_project_facility_spawn;1555.00;9.60;2024.00;0.89;0
5;special_project_facility_spawn;1593.00;12.85;2000.00;3.90;0
5;special_project_facility_spawn;1572.00;9.82;2000.00;0.28;0
5;rocket_site_spawn;1605.00;10.73;1995.00;2.95;0
5;naval_base_spawn;1598.00;9.50;1988.00;-0.46;21548
5;naval_base_spawn;1554.00;9.50;2028.00;-3.14;21553
5;naval_base_spawn;1585.00;9.65;2028.00;-3.93;21553
5;naval_base_spawn;1574.00;9.50;2000.00;0.79;21548
5;floating_harbor;1585.95;9.50;1990.05;-2.36;20285
5;floating_harbor;1596.87;9.50;1982.74;-3.61;20286
5;floating_harbor;1560.00;9.62;1992.00;-2.60;20296
5;floating_harbor;1586.95;9.50;2030.95;-0.79;20335
6;arms_factory;1496.00;12.40;1993.00;3.76;0
6;arms_factory;1427.00;9.85;1983.00;0.14;0
6;arms_factory;1524.00;9.80;1988.00;4.27;0
6;arms_factory;1504.00;13.57;1993.00;4.37;0
6;arms_factory;1464.00;11.40;1956.00;2.21;0
6;arms_factory;1483.00;11.00;1970.00;0.05;0
6;industrial_complex;1468.00;11.25;1976.00;1.26;0
6;industrial_complex;1516.00;10.80;1961.00;4.27;0
6;industrial_complex;1491.00;11.00;1973.00;0.65;0
6;industrial_complex;1533.00;10.60;1954.00;3.32;0
6;industrial_complex;1420.00;9.88;1962.00;5.98;0
6;industrial_complex;1429.00;10.50;1973.00;2.72;0
6;air_base;1451.00;11.40;1962.00;3.93;0
6;supply_node;1462.00;11.20;1923.00;1.56;0
6;supply_node;1492.00;10.20;1925.00;3.04;0
6;supply_node;1434.00;9.93;1924.00;5.98;0
6;supply_node;1531.00;10.40;1926.00;2.28;0
6;supply_node;1416.00;10.88;1941.00;5.22;0
6;supply_node;1510.00;10.10;1940.00;1.87;0
6;supply_node;1437.00;13.80;1942.00;4.45;0
6;supply_node;1540.00;10.48;1943.00;1.11;0
6;supply_node;1464.00;11.40;1945.00;2.58;0
6;supply_node;1487.00;12.82;1952.00;0.34;0
6;supply_node;1430.00;10.40;1968.00;3.28;0
6;supply_node;1445.00;11.12;1964.00;4.76;0
6;supply_node;1506.00;10.90;1965.00;2.51;0
6;supply_node;1534.00;10.53;1965.00;3.99;0
6;supply_node;1470.00;11.10;1971.00;0.65;0
6;supply_node;1420.00;9.93;1979.00;3.23;0
6;supply_node;1542.00;9.60;1979.00;6.16;0
6;supply_node;1513.00;10.43;1987.00;2.81;0
6;supply_node;1458.00;11.35;1989.00;5.40;0
6;supply_node;1492.00;12.82;1987.00;2.05;0
6;supply_node;1491.00;11.15;2000.00;3.53;0
6;supply_node;1514.00;10.03;2002.00;0.18;0
6;supply_node;1501.00;9.98;2010.00;4.23;0
6;bunker;1468.00;11.90;1978.00;0.89;0
6;bunker;1498.00;10.23;1911.00;3.90;0
6;bunker;1430.00;12.35;1943.00;0.28;0
6;bunker;1453.00;10.32;1982.00;2.95;0
6;bunker;1505.00;13.60;1992.00;0.79;0
6;bunker;1503.00;10.90;1962.00;0.89;0
6;bunker;1478.00;10.85;1944.00;5.01;0
6;bunker;1417.00;9.60;1929.00;1.39;0
6;bunker;1443.00;10.57;1977.00;4.06;0
6;bunker;1546.00;11.20;1968.00;5.62;0
6;bunker;1535.00;10.32;1929.00;3.46;0
6;bunker;1484.00;11.57;1985.00;4.67;0
6;bunker;1498.00;9.65;2012.00;1.40;0
6;bunker;1501.00;11.43;2003.00;5.52;0
6;bunker;1432.00;10.50;1974.00;0.45;0
6;bunker;1455.00;11.20;1930.00;4.57;0
6;bunker;1532.00;10.20;1939.00;6.13;0
6;bunker;1429.00;9.73;1985.00;3.97;0
6;bunker;1478.00;11.00;1956.00;5.18;0
6;bunker;1521.00;9.60;2004.00;3.02;0
6;bunker;1526.00;9.80;1985.00;4.57;0
6;bunker;1433.00;9.78;1924.00;0.96;0
6;bunker;1499.00;13.03;1943.00;3.63;0
6;coastal_bunker;1541.00;9.60;1980.00;-2.76;0
6;coastal_bunker;1410.00;9.50;1974.00;-3.14;0
6;coastal_bunker;1407.00;9.50;1936.00;-0.49;0
6;coastal_bunker;1467.00;9.60;2000.00;-3.14;0
6;coastal_bunker;1502.00;9.60;2015.00;-3.93;0
6;coastal_bunker;1427.00;9.50;1924.00;-1.19;0
6;coastal_bunker;1475.00;9.65;1995.00;-1.41;0
6;coastal_bunker;1526.00;9.60;1998.00;1.47;0
6;stronghold_network;1417.00;9.60;1986.00;2.07;0
6;dockyard;1478.00;9.50;1996.00;-1.41;0
6;anti_air_building;1530.00;10.60;1963.00;2.58;0
6;anti_air_building;1531.00;10.30;1970.00;5.25;0
6;anti_air_building;1438.00;10.18;1981.00;1.98;0
6;synthetic_refinery;1446.00;11.00;1970.00;4.64;0
6;fuel_silo;1518.00;10.70;1956.00;1.02;0
6;radar_station;1406.00;9.50;1923.00;2.97;0
6;nuclear_reactor_spawn;1480.00;10.80;1948.00;0.43;0
6;special_project_facility_spawn;1428.00;11.48;1952.00;1.63;0
6;special_project_facility_spawn;1496.00;11.00;1968.00;5.76;0
6;special_project_facility_spawn;1529.00;10.62;1963.00;1.03;0
6;special_project_facility_spawn;1419.00;9.95;1934.00;3.69;0
6;special_project_facility_spawn;1467.00;9.90;1998.00;0.08;0
6;special_project_facility_spawn;1484.00;10.80;1994.00;4.20;0
6;special_project_facility_spawn;1486.00;13.23;1943.00;5.76;0
6;special_project_facility_spawn;1535.00;10.53;1927.00;2.14;0
6;special_project_facility_spawn;1468.00;11.30;1960.00;6.26;0
6;special_project_facility_spawn;1491.00;12.45;1987.00;1.19;0
6;special_project_facility_spawn;1505.00;10.10;1929.00;4.20;0
6;special_project_facility_spawn;1430.00;9.90;1983.00;0.59;0
6;special_project_facility_spawn;1531.00;10.30;1943.00;4.71;0
6;special_project_facility_spawn;1496.00;9.82;2010.00;5.92;0
6;special_project_facility_spawn;1451.00;11.30;1964.00;2.65;0
6;special_project_facility_spawn;1523.00;9.68;1998.00;5.32;0
6;special_project_facility_spawn;1450.00;11.20;1945.00;1.70;0
6;special_project_facility_spawn;1514.00;10.15;1996.00;5.82;0
6;special_project_facility_spawn;1466.00;11.00;1923.00;1.10;0
6;special_project_facility_spawn;1506.00;10.28;1942.00;3.76;0
6;special_project_facility_spawn;1439.00;10.90;1927.00;0.14;0
6;special_project_facility_spawn;1468.00;11.30;1945.00;3.16;0
6;special_project_facility_spawn;1553.00;10.10;1976.00;4.37;0
6;rocket_site_spawn;1528.00;10.70;1966.00;2.21;0
6;naval_base_spawn;1558.00;9.60;1979.00;-2.76;21548
6;naval_base_spawn;1430.00;9.60;1989.00;-3.14;21539
6;naval_base_spawn;1470.00;9.62;1998.00;-3.14;21539
6;naval_base_spawn;1405.00;9.50;1925.00;-0.49;21537
6;naval_base_spawn;1483.00;9.50;2004.00;-1.70;21539
6;naval_base_spawn;1480.00;9.60;1997.00;-1.41;21539
6;naval_base_spawn;1433.00;9.50;1921.00;-1.19;21537
6;naval_base_spawn;1523.00;9.60;2002.00;1.47;21548
6;floating_harbor;1422.50;9.50;1919.40;-4.33;20008
6;floating_harbor;1409.16;9.50;1956.40;0.42;20052
6;floating_harbor;1404.00;9.50;1973.00;-4.15;20207
6;floating_harbor;1537.40;9.50;1990.50;0.38;20234
6;floating_harbor;1458.00;9.50;2005.00;0.00;20250
6;floating_harbor;1404.00;9.50;1973.00;-4.39;20309
6;floating_harbor;1530.97;9.50;2000.30;-1.67;20318
6;floating_harbor;1509.95;9.50;2018.95;-0.79;20326
7;arms_factory;1820.00;10.50;1995.00;4.27;0
7;arms_factory;1822.00;9.78;2009.00;4.37;0
7;arms_factory;1835.00;9.60;2005.00;2.21;0
7;arms_factory;1797.00;10.70;1979.00;0.05;0
7;arms_factory;1818.00;9.93;2007.00;1.26;0
7;arms_factory;1815.00;10.30;1996.00;4.27;0
7;industrial_complex;1819.00;9.75;2010.00;0.65;0
7;industrial_complex;1825.00;10.18;1997.00;3.32;0
7;industrial_complex;1814.00;10.53;1979.00;5.98;0
7;industrial_complex;1835.00;9.60;2007.00;2.72;0
7;industrial_complex;1798.00;10.80;1981.00;3.93;0
7;industrial_complex;1819.00;9.68;2011.00;1.77;0
7;air_base;1816.00;10.30;1998.00;3.32;0
7;supply_node;1806.00;10.80;1981.00;5.98;0
7;supply_node;1816.00;10.30;1989.00;2.28;0
7;supply_node;1812.00;10.20;1997.00;5.22;0
7;supply_node;1833.00;9.85;1995.00;1.87;0
7;supply_node;1822.00;9.85;2007.00;4.45;0
7;supply_node;1799.00;9.90;2011.00;1.11;0
7;bunker;1818.00;10.23;2000.00;4.94;0
7;bunker;1831.00;9.90;1997.00;0.21;0
7;bunker;1792.00;10.78;1982.00;2.88;0
7;bunker;1796.00;9.73;2011.00;0.72;0
7;bunker;1818.00;9.65;2012.00;1.93;0
7;bunker;1817.00;10.30;1989.00;4.94;0
7;coastal_bunker;1838.00;9.60;1998.00;-4.04;0
7;coastal_bunker;1836.00;9.60;2007.00;-3.52;0
7;coastal_bunker;1800.00;9.60;2018.00;-2.98;0
7;stronghold_network;1828.00;10.03;1995.00;3.39;0
7;dockyard;1837.00;9.60;2002.00;-4.04;0
7;anti_air_building;1795.00;9.85;2009.00;2.44;0
7;anti_air_building;1807.00;10.05;2005.00;5.45;0
7;anti_air_building;1806.00;9.90;2010.00;0.38;0
7;synthetic_refinery;1834.00;9.73;1996.00;4.51;0
7;fuel_silo;1797.00;10.80;1986.00;0.89;0
7;radar_station;1793.00;10.65;1974.00;2.36;0
7;nuclear_reactor_spawn;1830.00;10.00;1991.00;0.28;0
7;special_project_facility_spawn;1801.00;9.90;2011.00;2.95;0
7;special_project_facility_spawn;1814.00;10.43;1981.00;0.79;0
7;special_project_facility_spawn;1815.00;10.30;1995.00;0.89;0
7;special_project_facility_spawn;1828.00;9.65;2008.00;5.01;0
7;special_project_facility_spawn;1832.00;9.95;1994.00;1.39;0
7;special_project_facility_spawn;1828.00;10.07;1994.00;4.06;0
7;rocket_site_spawn;1808.00;10.50;1992.00;5.62;0
7;naval_base_spawn;1796.00;9.60;2016.00;-2.98;21551
7;naval_base_spawn;1838.00;9.60;1996.00;-4.04;21546
7;naval_base_spawn;1820.00;9.60;2013.00;-3.52;21551
7;floating_harbor;1843.47;9.50;2003.37;-0.90;20299
7;floating_harbor;1826.60;9.50;2018.50;-0.38;20322
7;floating_harbor;1796.85;9.50;2023.90;0.17;20324
8;arms_factory;1777.00;10.75;1993.00;2.21;0
8;arms_factory;1780.00;9.60;2011.00;0.05;0
8;arms_factory;1756.00;10.28;1987.00;1.26;0
8;arms_factory;1770.00;9.88;1964.00;4.27;0
8;arms_factory;1773.00;10.85;1991.00;0.65;0
8;arms_factory;1779.00;9.95;1967.00;3.32;0
8;industrial_complex;1744.00;9.60;1986.00;5.98;0
8;industrial_complex;1777.00;10.05;1970.00;2.72;0
8;industrial_complex;1757.00;10.30;1988.00;3.93;0
8;industrial_complex;1762.00;10.05;1966.00;1.77;0
8;industrial_complex;1749.00;9.75;1991.00;3.32;0
8;industrial_complex;1782.00;10.00;1968.00;5.99;0
8;air_base;1764.00;10.57;1992.00;3.83;0
8;supply_node;1766.00;9.93;1964.00;5.22;0
8;supply_node;1778.00;10.07;1970.00;1.87;0
8;supply_node;1753.00;10.18;1979.00;4.45;0
8;supply_node;1767.00;10.80;1982.00;1.11;0
8;supply_node;1783.00;10.90;1985.00;2.58;0
8;supply_node;1751.00;9.68;1998.00;0.34;0
8;supply_node;1760.00;10.20;1994.00;3.28;0
8;supply_node;1791.00;10.65;1996.00;4.76;0
8;supply_node;1776.00;9.78;2005.00;2.51;0
8;bunker;1754.00;9.73;2000.00;4.94;0
8;bunker;1765.00;10.82;1987.00;2.78;0
8;bunker;1784.00;10.78;1981.00;3.99;0
8;bunker;1764.00;10.25;1970.00;1.83;0
8;bunker;1749.00;9.62;1996.00;3.39;0
8;bunker;1748.00;9.88;1986.00;6.06;0
8;bunker;1781.00;9.88;1965.00;2.44;0
8;bunker;1783.00;9.65;2009.00;5.45;0
8;bunker;1782.00;10.28;1998.00;0.38;0
8;coastal_bunker;1785.00;9.60;2012.00;-3.34;0
8;coastal_bunker;1757.00;9.60;2006.00;-3.14;0
8;stronghold_network;1772.00;10.60;1979.00;3.90;0
8;dockyard;1783.00;9.60;2012.00;-3.34;0
8;anti_air_building;1774.00;10.75;1982.00;2.95;0
8;anti_air_building;1797.00;10.60;1995.00;0.79;0
8;anti_air_building;1768.00;10.90;1985.00;0.89;0
8;synthetic_refinery;1791.00;10.53;1997.00;5.01;0
8;fuel_silo;1776.00;10.80;1983.00;1.39;0
8;radar_station;1765.00;9.60;1955.00;3.00;0
8;nuclear_reactor_spawn;1774.00;10.80;1983.00;5.62;0
8;special_project_facility_spawn;1776.00;9.93;2003.00;3.46;0
8;special_project_facility_spawn;1779.00;10.70;1981.00;4.67;0
8;special_project_facility_spawn;1761.00;10.20;1967.00;1.40;0
8;special_project_facility_spawn;1768.00;10.60;1978.00;5.52;0
8;special_project_facility_spawn;1762.00;10.48;1991.00;0.45;0
8;special_project_facility_spawn;1771.00;10.48;1976.00;4.57;0
8;special_project_facility_spawn;1753.00;10.10;1976.00;6.13;0
8;special_project_facility_spawn;1791.00;10.15;2002.00;3.97;0
8;special_project_facility_spawn;1744.00;9.60;1987.00;5.18;0
8;rocket_site_spawn;1779.00;10.90;1985.00;3.02;0
8;naval_base_spawn;1767.00;9.60;2011.00;-3.14;21551
8;naval_base_spawn;1783.00;9.60;2012.00;-3.34;21551
8;floating_harbor;1752.00;9.50;2007.00;0.00;20273
8;floating_harbor;1778.37;9.50;2016.86;-0.20;20317
9;arms_factory;2042.00;13.60;1452.00;1.26;0
9;arms_factory;2032.00;11.75;1459.00;4.27;0
9;arms_factory;2040.00;12.62;1450.00;0.65;0
9;arms_factory;2031.00;9.95;1483.00;3.32;0
9;arms_factory;2033.00;11.35;1444.00;5.98;0
9;arms_factory;2026.00;10.12;1475.00;2.72;0
9;industrial_complex;2035.00;10.45;1474.00;3.93;0
9;industrial_complex;2037.00;10.25;1483.00;1.77;0
9;industrial_complex;2028.00;11.15;1466.00;3.32;0
9;industrial_complex;2039.00;11.80;1467.00;5.99;0
9;industrial_complex;2046.00;13.55;1466.00;3.83;0
9;industrial_complex;2033.00;11.70;1463.00;0.21;0
9;air_base;2039.00;13.10;1453.00;3.23;0
9;supply_node;2029.00;11.23;1447.00;4.45;0
9;supply_node;2041.00;13.15;1451.00;1.11;0
9;supply_node;2032.00;11.75;1458.00;2.58;0
9;supply_node;2038.00;12.38;1463.00;0.34;0
9;supply_node;2046.00;13.20;1468.00;3.28;0
9;supply_node;2026.00;10.62;1469.00;4.76;0
9;supply_node;2032.00;10.45;1472.00;2.51;0
9;supply_node;2039.00;10.40;1480.00;3.99;0
9;supply_node;2024.00;9.98;1477.00;0.65;0
9;supply_node;2031.00;9.88;1486.00;3.23;0
9;bunker;2031.00;11.65;1456.00;1.83;0
9;bunker;2028.00;10.78;1469.00;3.39;0
9;bunker;2044.00;13.00;1466.00;6.06;0
9;bunker;2040.00;12.57;1464.00;2.44;0
9;bunker;2027.00;10.90;1468.00;5.45;0
9;bunker;2045.00;13.90;1452.00;0.38;0
9;bunker;2039.00;10.40;1482.00;4.51;0
9;bunker;2022.00;9.80;1479.00;0.89;0
9;bunker;2032.00;11.38;1448.00;3.90;0
9;bunker;2034.00;10.05;1487.00;0.28;0
9;coastal_bunker;2025.00;9.60;1485.00;-1.74;0
9;stronghold_network;2035.00;11.65;1451.00;0.79;0
9;dockyard;2024.00;9.60;1484.00;-1.74;0
9;anti_air_building;2030.00;11.20;1446.00;5.01;0
9;anti_air_building;2027.00;10.07;1476.00;1.39;0
9;anti_air_building;2028.00;9.75;1485.00;4.06;0
9;synthetic_refinery;2037.00;10.18;1485.00;5.62;0
9;fuel_silo;2025.00;10.65;1469.00;3.46;0
9;radar_station;2028.00;11.15;1441.00;5.18;0
9;nuclear_reactor_spawn;2046.00;13.38;1467.00;1.40;0
9;special_project_facility_spawn;2029.00;11.25;1465.00;5.52;0
9;special_project_facility_spawn;2034.00;10.15;1480.00;0.45;0
9;special_project_facility_spawn;2028.00;11.25;1465.00;4.57;0
9;special_project_facility_spawn;2043.00;13.15;1450.00;6.13;0
9;special_project_facility_spawn;2046.00;12.68;1470.00;3.97;0
9;special_project_facility_spawn;2031.00;10.30;1473.00;5.18;0
9;special_project_facility_spawn;2036.00;12.05;1463.00;3.02;0
9;special_project_facility_spawn;2040.00;10.53;1482.00;4.57;0
9;special_project_facility_spawn;2027.00;9.95;1479.00;0.96;0
9;special_project_facility_spawn;2031.00;11.43;1450.00;3.63;0
9;rocket_site_spawn;2029.00;10.57;1470.00;1.46;0
9;naval_base_spawn;2023.00;9.60;1483.00;-1.74;21294
9;floating_harbor;2018.10;9.50;1488.15;1.41;16154
10;arms_factory;1682.00;9.62;1961.00;0.65;0
10;arms_factory;1686.00;9.90;1959.00;3.32;0
10;arms_factory;1714.00;10.20;1962.00;5.98;0
10;arms_factory;1734.00;10.00;1967.00;2.72;0
10;arms_factory;1723.00;10.10;1953.00;3.93;0
10;arms_factory;1759.00;10.05;1963.00;1.77;0
10;industrial_complex;1754.00;10.15;1959.00;3.32;0
10;industrial_complex;1679.00;10.78;1947.00;5.99;0
10;industrial_complex;1699.00;10.45;1960.00;3.83;0
10;industrial_complex;1666.00;9.80;1956.00;0.21;0
10;industrial_complex;1700.00;9.85;1993.00;3.23;0
10;industrial_complex;1746.00;10.50;1958.00;4.44;0
10;air_base;1730.00;9.65;1998.00;2.27;0
10;supply_node;1703.00;10.95;1939.00;2.58;0
10;supply_node;1723.00;10.38;1941.00;0.34;0
10;supply_node;1680.00;11.05;1945.00;3.28;0
10;supply_node;1660.00;9.95;1951.00;4.76;0
10;supply_node;1743.00;10.28;1952.00;2.51;0
10;supply_node;1720.00;10.20;1952.00;3.99;0
10;supply_node;1757.00;9.95;1955.00;0.65;0
10;supply_node;1700.00;10.50;1956.00;3.23;0
10;supply_node;1681.00;9.75;1959.00;6.16;0
10;supply_node;1735.00;10.05;1964.00;2.81;0
10;supply_node;1715.00;10.25;1970.00;5.40;0
10;supply_node;1749.00;10.00;1970.00;2.05;0
